Coefficient of Variation,Mean,Standard Deviation,Ratio of Assigned CourseSeats,Allocation Type
0.32264805732462737,0.710035624098124,0.22909161474653908,0.8956521739130435,Round Robin re-permutated
0.30273930669759574,0.696940386002886,0.21099124926806848,0.8956521739130435,Round Robin re-permutated
0.3430466911387211,0.6951546717171717,0.23847050996219965,0.8956521739130435,Round Robin re-permutated
0.323477608132111,0.7005118145743146,0.22659988624678415,0.8956521739130435,Round Robin re-permutated
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin re-permutated
0.33692411299702724,0.6915832431457432,0.23301107076048694,0.8956521739130435,Round Robin re-permutated
0.3233185088897544,0.6915832431457432,0.22360166294702213,0.8956521739130435,Round Robin re-permutated
0.30210313140084427,0.6909880050505051,0.20874964008618,0.8956521739130435,Round Robin re-permutated
0.3096486632109518,0.7005118145743146,0.21691254694641465,0.8956521739130435,Round Robin re-permutated
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin re-permutated
0.31566381541876964,0.6856308621933621,0.21642885392881736,0.8956521739130435,Round Robin re-permutated
0.2785881971352226,0.6874165764790765,0.19150614472217278,0.8956521739130435,Round Robin re-permutated
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin re-permutated
0.32434218445355406,0.6987261002886003,0.2266263497023177,0.8956521739130435,Round Robin re-permutated
0.3312389070358618,0.7040832431457431,0.23321976392186086,0.8956521739130435,Round Robin re-permutated
0.3440904956489682,0.6987261002886003,0.24042501017117512,0.8956521739130435,Round Robin re-permutated
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin re-permutated
0.3099577452010675,0.696940386002886,0.21602207058501616,0.8956521739130435,Round Robin re-permutated
0.32285985285612645,0.6820594336219336,0.2202096083783104,0.8956521739130435,Round Robin re-permutated
0.3082253534794354,0.6820594336219337,0.21022801002210403,0.8956521739130435,Round Robin re-permutated
0.3483541344008376,0.7046784812409813,0.24547766236359894,0.8956521739130435,Round Robin re-permutated
0.3228211109436581,0.6856308621933621,0.22133611663051933,0.8956521739130435,Round Robin re-permutated
0.32983343923234,0.6951546717171716,0.22928525617090298,0.8956521739130435,Round Robin re-permutated
0.28682367257506686,0.6909880050505051,0.1981917173139047,0.8956521739130435,Round Robin re-permutated
0.3083404272205846,0.6856308621933621,0.211407712964319,0.8956521739130435,Round Robin re-permutated
0.29445476970937184,0.6874165764790765,0.20241308972155128,0.8956521739130435,Round Robin re-permutated
0.3365049256229831,0.6951546717171717,0.2339229711026561,0.8956521739130435,Round Robin re-permutated
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin re-permutated
0.29456249010324187,0.6909880050505051,0.20353914739914825,0.8956521739130435,Round Robin re-permutated
0.32264805732462737,0.710035624098124,0.22909161474653908,0.8956521739130435,Round Robin re-permutated
0.31597576721986803,0.710035624098124,0.22435405107784256,0.8956521739130435,Round Robin re-permutated
0.30822535347943547,0.6820594336219336,0.210228010022104,0.8956521739130435,Round Robin re-permutated
0.3228598528561264,0.6820594336219337,0.2202096083783104,0.8956521739130435,Round Robin re-permutated
0.35515581083293674,0.7082499098124098,0.2515390709917807,0.8956521739130435,Round Robin re-permutated
0.3228598528561264,0.6820594336219337,0.2202096083783104,0.8956521739130435,Round Robin re-permutated
0.3376360915779041,0.6987261002886003,0.23591514958491364,0.8956521739130435,Round Robin re-permutated
0.3365049256229832,0.6951546717171716,0.2339229711026561,0.8956521739130435,Round Robin re-permutated
0.3228211109436581,0.6856308621933621,0.22133611663051933,0.8956521739130435,Round Robin re-permutated
0.3363298745796964,0.7136070526695526,0.2400073705235374,0.8956521739130435,Round Robin re-permutated
0.29456249010324187,0.6909880050505051,0.20353914739914825,0.8956521739130435,Round Robin re-permutated
0.30822535347943547,0.6820594336219336,0.210228010022104,0.8956521739130435,Round Robin re-permutated
0.31597576721986803,0.710035624098124,0.22435405107784256,0.8956521739130435,Round Robin re-permutated
0.31788731228566397,0.7040832431457431,0.22381912978897392,0.8956521739130435,Round Robin re-permutated
0.30210313140084427,0.6909880050505051,0.20874964008618,0.8956521739130435,Round Robin re-permutated
0.3109966369611555,0.7040832431457431,0.21896752075902962,0.8956521739130435,Round Robin re-permutated
0.33105587364681066,0.6987261002886003,0.2313173795708716,0.8956521739130435,Round Robin re-permutated
0.29445476970937184,0.6874165764790765,0.20241308972155128,0.8956521739130435,Round Robin re-permutated
0.3376360915779041,0.6987261002886003,0.23591514958491364,0.8956521739130435,Round Robin re-permutated
0.32993377004431956,0.6820594336219337,0.2250344403291779,0.8956521739130435,Round Robin re-permutated
0.35515581083293674,0.7082499098124098,0.2515390709917807,0.8956521739130435,Round Robin re-permutated
0.30210313140084427,0.6909880050505051,0.20874964008618,0.8956521739130435,Round Robin re-permutated
0.3365049256229831,0.6951546717171717,0.2339229711026561,0.8956521739130435,Round Robin re-permutated
0.32982312680747566,0.6856308621933621,0.22613691480432016,0.8956521739130435,Round Robin re-permutated
0.33650492562298306,0.6951546717171717,0.23392297110265609,0.8956521739130435,Round Robin re-permutated
0.323477608132111,0.7005118145743146,0.22659988624678415,0.8956521739130435,Round Robin re-permutated
0.315627433150069,0.6820594336219336,0.21527666828988076,0.8956521739130435,Round Robin re-permutated
0.3020756946782908,0.6874165764790765,0.20765183987328947,0.8956521739130435,Round Robin re-permutated
0.2785881971352227,0.6874165764790764,0.1915061447221728,0.8956521739130435,Round Robin re-permutated
0.3233185088897544,0.6915832431457432,0.22360166294702213,0.8956521739130435,Round Robin re-permutated
0.28682367257506686,0.6909880050505051,0.1981917173139047,0.8956521739130435,Round Robin re-permutated
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin re-permutated
0.3039497871196724,0.7040832431457431,0.21400595186867719,0.8956521739130435,Round Robin re-permutated
0.2967356365168155,0.7040832431457431,0.20892658931567587,0.8956521739130435,Round Robin re-permutated
0.35515581083293674,0.7082499098124098,0.2515390709917807,0.8956521739130435,Round Robin re-permutated
0.34288548375964456,0.7082499098124098,0.24284861294875273,0.8956521739130435,Round Robin re-permutated
0.3291851338085117,0.7100356240981242,0.2337331719275511,0.8956521739130435,Round Robin re-permutated
0.32982312680747566,0.6856308621933621,0.22613691480432016,0.8956521739130435,Round Robin re-permutated
0.33692411299702724,0.6915832431457432,0.23301107076048694,0.8956521739130435,Round Robin re-permutated
0.3420884178242201,0.7046784812409813,0.24106234672250165,0.8956521739130435,Round Robin re-permutated
0.33019139609439235,0.6915832431457432,0.22835483656978053,0.8956521739130435,Round Robin re-permutated
0.3357057763351705,0.7046784812409812,0.2365646366116925,0.8956521739130435,Round Robin re-permutated
0.35515581083293674,0.7082499098124098,0.2515390709917807,0.8956521739130435,Round Robin re-permutated
0.2951725364829651,0.7005118145743146,0.20677184914418495,0.8956521739130435,Round Robin re-permutated
0.32983343923233993,0.6951546717171717,0.22928525617090295,0.8956521739130435,Round Robin re-permutated
0.30915950906451584,0.710035624098124,0.21951426496449314,0.8956521739130435,Round Robin re-permutated
0.29445476970937184,0.6874165764790765,0.20241308972155128,0.8956521739130435,Round Robin re-permutated
0.3099577452010675,0.696940386002886,0.21602207058501616,0.8956521739130435,Round Robin re-permutated
0.33650492562298306,0.6951546717171717,0.23392297110265609,0.8956521739130435,Round Robin re-permutated
0.3235439799188049,0.7136070526695526,0.2308832659188353,0.8956521739130435,Round Robin re-permutated
0.35664905287390314,0.6987261002886003,0.24920000188620514,0.8956521739130435,Round Robin re-permutated
0.30210313140084427,0.6909880050505051,0.20874964008618,0.8956521739130435,Round Robin re-permutated
0.3024972073607597,0.7005118145743146,0.21190286763194846,0.8956521739130435,Round Robin re-permutated
0.361134666663363,0.7082499098124099,0.25577359509446157,0.8956521739130435,Round Robin re-permutated
0.34907456577462515,0.7082499098124098,0.24723202972768435,0.8956521739130435,Round Robin re-permutated
0.3483541344008376,0.7046784812409813,0.24547766236359894,0.8956521739130435,Round Robin re-permutated
0.2785881971352226,0.6874165764790765,0.19150614472217278,0.8956521739130435,Round Robin re-permutated
0.32302419460953385,0.6951546717171716,0.22455177796049425,0.8956521739130435,Round Robin re-permutated
0.29456249010324187,0.6909880050505051,0.20353914739914825,0.8956521739130435,Round Robin re-permutated
0.3433991053998033,0.6856308621933622,0.2354450247116964,0.8956521739130435,Round Robin re-permutated
0.361134666663363,0.7082499098124099,0.25577359509446157,0.8956521739130435,Round Robin re-permutated
0.3440904956489682,0.6987261002886003,0.24042501017117512,0.8956521739130435,Round Robin re-permutated
0.34616504389571245,0.6163352272727273,0.21335371100333755,0.808695652173913,Manual Allocation
